nivel,fuente,pais_region,anio,variable,valor,unidad
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,98.9642210830935,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,95.80448120587155,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,84.55738808481993,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,30.23955877965592,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,97.15034077974796,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,34.68779121329042,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,76.68803590895168,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,83.43018855900137,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,99.20295972587772,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,92.66437454062934,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,74.74201304204936,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,98.67398809551467,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,76.875402864319,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,75.76965526196196,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,99.34137112519625,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,39.57429930732846,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,98.64740666383024,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,76.62173012720281,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,76.08863119582895,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,85.57483389488931,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,87.92954747686703,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,96.9880210886948,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,94.91427983044738,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,95.93314089089527,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,79.20228619688987,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,68.7510789159053,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,99.47504202088116,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,74.36878094788965,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,98.08035580355804,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,67.93684260399885,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,67.06434091124092,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,99.09377244847212,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,86.00485027679393,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,98.6584441284828,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,86.46637490385314,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,52.91975000958552,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,63.76820167178315,% of individuals
global,ITU_DataHub,Portugal,2020,pct_individuos_usan_internet,78.26166044,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,73.95751114,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,95.75464720674522,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,98.79394354286634,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,89.13112613252679,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,80.84969756274742,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,88.42071508499595,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,97.13619788392104,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,98.3458293719086,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,98.51347177969102,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,80.54257527099578,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,11.898219247738748,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,61.01283366583744,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,87.5003200051646,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,95.95995497897044,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,98.80087137340333,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,81.136585138246,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,11.665304616033533,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,61.742843937369805,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,99.78384991843392,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,12.22587583751576,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,85.91140431067824,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,90.47859761144616,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,95.35418613745884,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,61.349326212416365,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,82.4434101355844,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,53.44789188132925,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,97.36520663943948,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,72.94086443857219,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,91.91054238991768,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,86.33491334883387,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,96.76709610957788,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,69.55551775735032,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,63.334590130183614,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,93.81627398322212,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,88.11699971039675,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,54.2038395908828,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,84.22259190132273,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,84.98577607373821,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,93.32504470179308,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,64.84322764154086,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,75.73989720778712,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,64.19774399745397,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,84.42517594750385,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,97.35260826958576,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,73.19149808898909,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,53.82150457696876,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,74.31847686201807,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,61.720877951987966,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,89.27876538126955,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,68.42965470062663,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,94.10733166219136,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,85.87652710236033,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,75.44658816122232,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,49.67458186132006,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,89.60526315789473,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,96.20809571701436,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,88.18113261142723,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,61.795033815990685,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,74.95973250287919,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,51.00134546532576,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,89.29740966382609,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,60.48593256310944,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,92.40076548768778,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,48.93703871790516,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,73.15631136088925,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,85.45598540260583,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,80.67037796434617,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,86.28227659862107,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,92.56012934766945,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,96.68776972462022,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,63.21424619405983,% of individuals
global,ITU_DataHub,Paraguay,2020,pct_individuos_usan_internet,79.74051516162922,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,95.22546884477568,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,87.59070338664567,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,64.19652107352874,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,95.30437232293596,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,64.30678695723894,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,65.1338743058967,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,80.91323947835969,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,76.2269564279517,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,95.64798211287832,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,72.14838752908796,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,85.3009379417233,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,30.54703805367284,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,80.92176485445933,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,70.19209192958375,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,95.60068171853634,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,88.02508862517466,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,81.46308998551002,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,94.39684306621233,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,97.2466641389096,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,35.95938400272458,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,93.85620786666784,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,50.761292604414834,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,77.21162812763261,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,17.44071958678394,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,98.16884989391592,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,6.365223835347816,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,85.1587000024773,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,22.801732064385245,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,58.12773657808524,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,85.32801405180555,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,9.089838851401796,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,85.43718158828898,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,74.97911626228566,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,96.32579814753474,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,85.46796515239645,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,62.19871589855759,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,70.55551831169056,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,76.01570811959105,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,94.8170336279874,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,77.60725400990268,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,67.98439778980716,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,72.70146942449853,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,97.27337565034262,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,69.42728100249734,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,55.30669341079935,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,79.82130976593136,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,21.251462314402385,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,95.08233362748564,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,88.44652226133205,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,35.24062653943547,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,62.7815403747986,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,69.14243410840638,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,69.5923792431508,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,78.26972499662895,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,12.647330593282303,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,45.58437363091944,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,95.09127739825108,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,62.53666286102172,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,50.72009567261328,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,24.44685468112669,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,85.14998637187068,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,96.99346919576286,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,63.89751927765276,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,40.69160824355504,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,62.70299688267843,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,69.76672400782635,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,97.9925566100527,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,46.90579674467536,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,82.76084949417904,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,25.488281261202143,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,50.8228411141977,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,19.64102928725945,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,94.84557119008996,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,78.00720474197857,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,61.20345441857186,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,96.5126027216125,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,97.80378995076492,% of individuals
global,ITU_DataHub,Peru,2020,pct_individuos_usan_internet,65.25179796,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.65284913,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.73198699050346,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.6100000000001,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.7780783145898,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.31931096905262,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.45,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.99945475859406,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.99684343434345,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.59886662179474,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.65284912611752,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.50949309906404,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.99349212547185,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.51515859571236,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.31931096905262,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.45369354999497,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.61532167067185,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,98.0937854008778,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.99889737907004,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.61644406008811,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,100.0,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.67573497760478,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.2602659336248,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.84986750355016,% of individuals
global,ITU_DataHub,Qatar,2020,pct_individuos_usan_internet,99.29340692928716,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,68.95268432238765,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,97.6673806215698,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,77.70246282277074,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,84.61666154411829,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,64.12011338026161,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,97.88089069852556,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,91.24817835008852,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,65.6541136217201,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,93.7053474559253,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,94.35699010996868,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,82.05495860377165,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,92.32027279980112,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,30.16680424916772,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,83.26610133957941,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,84.96601097640534,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,36.199237291573695,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,72.59480700372927,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,97.43205501011914,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,57.92822406198689,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,69.61849973739415,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,73.81550571951401,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,26.436201240662104,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,80.1279429917229,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,86.67114112641666,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,64.69511080997036,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,70.83840672937272,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,64.61549391466816,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,95.53596320385492,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,69.54506700267198,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,82.7035648099254,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,81.91193520952075,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,82.18253774801565,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,69.74628236220101,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,75.74200111742029,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,76.79532920911065,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,94.93112693071345,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,60.83507650738558,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,88.4320300696466,% of individuals
global,ITU_DataHub,Romania,2020,pct_individuos_usan_internet,78.45526895,% of individuals
global,ITU_DataHub,Rwanda,2020,pct_individuos_usan_internet,23.8,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,84.99466978,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,77.30593230946096,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,98.91350346787408,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,96.46650428077102,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,83.15909840581051,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,90.88071435634778,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,97.21509799115012,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,67.07683607196395,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,77.234832105386,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,96.09596549627996,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,97.14004338767572,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,81.60493198187362,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,87.41543298010087,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,89.19209398929486,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,92.83474202366492,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,84.7536988457736,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,77.50383697089019,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,94.11150330226884,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,94.0113843789343,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,97.1377274496092,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,90.5576184255167,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,81.8171178561246,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,81.72841665598379,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,90.5200743140366,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,90.39436764730476,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,77.92686725135893,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,83.65066178672875,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,98.75291986934724,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,96.5847011206542,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,81.66139550642441,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,86.64399200208422,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,84.54924283211919,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,89.62319398016399,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,96.70871334832026,% of individuals
global,ITU_DataHub,Russian Federation,2020,pct_individuos_usan_internet,94.34259134043285,% of individuals
